Product_Name,Product_ASIN,Brand,Price,MRP,Discount,Rating,Reviews,Product_Link,Scraped_At
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box",B0F1Z3QTM8,Lava,"₹6,798","₹8,339",18% off,3.9 out of 5 stars,673,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODc1MTE1NjY5NDA2MDA6MTc1NzQyNDM0NTpzcF9tdGY6MzAwNTc4MDc4OTY3NDMyOjowOjo&url=%2FLava-Bold-N1-Pro-Titanium%2Fdp%2FB0F1Z3QTM8%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424345%26sr%3D8-91-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=qs7FdQPAr4&sp_cr=ZAZ,2025-09-09 18:55:43
"Redmi 14C 5G (Stardust Purple, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",B0DQV8FQBG,Redmi,"₹10,999","₹14,999",27% off,4.0 out of 5 stars,"1,620",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxODc1MTE1NjY5NDA2MDA6MTc1NzQyNDM0NTpzcF9tdGY6MzAwNDU3NDM2ODg2ODMyOjowOjo&url=%2FRedmi-Stardust-Superfast-Snapdragon-Starlight%2Fdp%2FB0DQV8FQBG%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424345%26sr%3D8-92-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=2UCinGNASW&sp_cr=ZAZ,2025-09-09 18:55:43
"Lava Bold N1 (Radiant Black, 4 GB RAM, 64 GB Storage) | 6.75"" (90 Hz) HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Case in Box",B0F83HMDDR,Lava,"₹5,999","₹7,499",20% off,3.8 out of 5 stars,190,https://www.amazon.in/Lava-Bold-N1-Fingerprint-Phone-Case/dp/B0F83HMDDR/ref=sr_1_93?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-93&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"iQOO Z10 5G (Glacier Silver, 12GB RAM, 256GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in The Segment",B0F2HDWBNK,iQOO,"₹25,999","₹29,999",13% off,4.3 out of 5 stars,"2,269",https://www.amazon.in/iQOO-Glacier-Snapdragon-Processor-Brightest/dp/B0F2HDWBNK/ref=sr_1_94?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-94&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",B0CWPD9PTK,Samsung,"₹31,999","₹48,999",35% off,4.2 out of 5 stars,"2,423",https://www.amazon.in/Samsung-Awesome-Storage-Nightography-Corning/dp/B0CWPD9PTK/ref=sr_1_95?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-95&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"Samsung Galaxy M16 5G (Mint Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | AI | 25W Fast Charging | 6 Gen of OS Upgrades | Without Charger",B0DX6QQMGK,Samsung,"₹11,499","₹15,999",28% off,3.9 out of 5 stars,"2,079",https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX6QQMGK/ref=sr_1_96?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-96&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"Redmi 14C 5G (Stardust Purple, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",B0DQV8FQBG,Redmi,"₹10,999","₹14,999",27% off,4.0 out of 5 stars,"1,620",https://www.amazon.in/Redmi-Stardust-Superfast-Snapdragon-Starlight/dp/B0DQV8FQBG/ref=sr_1_97?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-97&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"iQOO Neo 10 (Inferno Red, 12GB RAM, 256GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh Battery | Segment’s Highest 144 FPS Gaming Smartphone",B0F83KMJLL,iQOO,"₹35,999","₹40,999",12% off,4.3 out of 5 stars,"1,951",https://www.amazon.in/iQOO-Snapdragon-Processor-SuperComputing-Smartphone/dp/B0F83KMJLL/ref=sr_1_98?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-98&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"iPhone 16 Plus 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Black",B0DGJBY734,iPhone,"₹79,900","₹89,900",11% off,4.6 out of 5 stars,554,https://www.amazon.in/iPhone-16-Plus-128-GB/dp/B0DGJBY734/ref=sr_1_99?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-99&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
"Redmi 14C 5G (Starlight Blue, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",B0DQV9T66N,Redmi,"₹10,999","₹14,999",27% off,4.0 out of 5 stars,"1,620",https://www.amazon.in/Redmi-Starlight-Storage-Superfast-Snapdragon/dp/B0DQV9T66N/ref=sr_1_100?dib=eyJ2IjoiMSJ9.wObjZ4Gp3QcLBoWtyg8rUHwaTBaKC_sGo5ADVo7OzlMX5WpJis81L05aj1f7TCf29nfv5dm2lfYzvaHhVsytTW7tDn3pnAw0q6IdKLXRfc0PP-4nLCksvmxiWc7xaL6QqbC3Qgp06pw1EmhxJBhTMbFQAzPJDyAHyAJngmsLLpJySzSmrDeBKe3tdqEaAbvkI-TLp4o4SX8XY_Is5jq4pxOAToz_k8aCCngRWlhQOV4.41JJZJW0Cq0RHHqbZ4omWn0Krb37m4DAqm2aTYTC1zA&dib_tag=se&keywords=mobiles&qid=1757424345&sr=8-100&xpid=E4psOAFDN97GT,2025-09-09 18:55:43
Redmi Note 14 Pro+ 5G Phantom Purple 8GB RAM 256GB Storage| 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP 68 | SD 7s Gen 3,B0DQQP88PG,Redmi,"₹28,999","₹36,999",22% off,3.9 out of 5 stars,132,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYwMzgzNTg3NzU5NjkyOjE3NTc0MjQzNTA6c3BfYXRmX25leHQ6MzAwNjIyNTYwNjkwNjMyOjowOjo&url=%2FRedmi-Note-14-Pro-5G%2Fdp%2FB0DQQP88PG%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424350%26sr%3D8-97-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=iHXsfktysE&sp_cr=ZAZ,2025-09-09 18:55:47
Redmi 15 5G Midnight Black 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,B0FJFSHJ6Z,Redmi,"₹16,999","₹19,999",15% off,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYwMzgzNTg3NzU5NjkyOjE3NTc0MjQzNTA6c3BfYXRmX25leHQ6MzAwNjgwMjg3MzAyMTMyOjowOjo&url=%2FRedmi-Midnight-Segments-7000mAhA-Snapdragon%2Fdp%2FB0FJFSHJ6Z%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424350%26sr%3D8-98-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kvYbh4hTry&sp_cr=ZAZ,2025-09-09 18:55:47
"Redmi 14C 5G (Starlight Blue, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",B0DQV9T66N,Redmi,"₹10,999","₹14,999",27% off,4.0 out of 5 stars,"1,620",https://www.amazon.in/Redmi-Starlight-Storage-Superfast-Snapdragon/dp/B0DQV9T66N/ref=sr_1_99?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-99&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Tecno POP 9 5G (Azure Sky, 4GB+64GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor | 5 Year Lag Free Fluency | 5000 mAh Battery | in Built Infrared and NFC",B0DGLZWDN3,Tecno,"₹7,999","₹11,999",33% off,,,https://www.amazon.in/Tecno-Segments-Processor-Fluency-Battery/dp/B0DGLZWDN3/ref=sr_1_100?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-100&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Lava Storm Play 5G (Frosty Blue, 6+6*GB RAM, 128GB Storage) | World's First MTK D7060 Processor | 500k+ Antutu | LPDDR5 RAM | UFS 3.1 Storage | 50MP AI Camera | 120Hz Refresh Rate | IP64 Protection",B0FB8YLGY3,Lava,,,,4.0 out of 5 stars,463,https://www.amazon.in/Lava-Storm-Play-5G-Protection/dp/B0FB8YLGY3/ref=sr_1_101?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-101&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+| Vapour Cooling Chamber| 6000mAh Battery| 120Hz Super AMOLED Display| AI|Without Charger",B0D7Z8GTQN,Samsung,"₹18,999","₹27,499",31% off,4.2 out of 5 stars,"13,803",https://www.amazon.in/Samsung-Moonlight-Storage-Corning-Gorilla/dp/B0D7Z8GTQN/ref=sr_1_102?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-102&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Samsung Galaxy M35 5G (Thunder Grey,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+| Vapour Cooling Chamber| 6000mAh Battery| 120Hz Super AMOLED Display| AI| Without Charger",B0D813539C,Samsung,,,,4.2 out of 5 stars,"13,803",https://www.amazon.in/Samsung-Thunder-Storage-Corning-Gorilla/dp/B0D813539C/ref=sr_1_103?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-103&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Redmi A5 Pondicherry Blue, 4GB RAM 128GB ROM",B0F3P4D4R3,Redmi,"₹7,499","₹9,999",25% off,3.6 out of 5 stars,89,https://www.amazon.in/Redmi-Pondicherry-Blue-4GB-128GB/dp/B0F3P4D4R3/ref=sr_1_104?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-104&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Lava O3 (Glossy Blue, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",B0DP8W2912,Lava,"₹5,799","₹6,499",11% off,3.9 out of 5 stars,795,https://www.amazon.in/Lava-Glossy-Blue-Fingerprint-Phone-Cover/dp/B0DP8W2912/ref=sr_1_105?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-105&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
Lava A2 Smart (2025) Dual SIM Keypad Mobile Phone - 2.4'' Big Display | Built-in UPI Payments | 1200mAh Battery | Bluetooth Feature | Camera | Auto Call Recording | and 9 Regional Languages - Blue,B0FH9XNKFM,Lava,"₹1,132","₹1,549",27% off,3.2 out of 5 stars,14,https://www.amazon.in/Lava-A2-Smart-Keypad-Mobile/dp/B0FH9XNKFM/ref=sr_1_106?dib=eyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8&dib_tag=se&keywords=mobiles&qid=1757424350&sr=8-106&xpid=E4psOAFDN97GT,2025-09-09 18:55:47
"Lava Bold N1 Pro (Titanium Gold, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | Charger in Box",B0F1Z3QTM8,Lava,"₹6,798","₹8,339",18% off,3.9 out of 5 stars,673,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYwMzgzNTg3NzU5NjkyOjE3NTc0MjQzNTA6c3BfbXRmOjMwMDU3ODA3ODk2NzQzMjo6MDo6&url=%2FLava-Bold-N1-Pro-Titanium%2Fdp%2FB0F1Z3QTM8%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424350%26sr%3D8-107-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=qs7FdQPAr4&sp_cr=ZAZ,2025-09-09 18:55:47
"Redmi 14C 5G (Stargaze Black, 6GB RAM, 128GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",B0DQV6PQ8M,Redmi,"₹10,999","₹14,999",27% off,4.0 out of 5 stars,"1,620",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjYwMzgzNTg3NzU5NjkyOjE3NTc0MjQzNTA6c3BfbXRmOjMwMDUyNDQyMzc2MjUzMjo6MDo6&url=%2FRedmi-Stargaze-Superfast-Snapdragon-Starlight%2Fdp%2FB0DQV6PQ8M%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.LQgd-hwzRXED-msYpUGR1GF3ZCObuWXC_-ap6s8GJXDfxhv0KKKsK9XMEKe_ybJKUJxrol9TQ7lPLoE3wU2TthJ3bJ12ikZACHa0BYWxtZGZJMQ_35NOXHiVHSU9sRGoVBpCeo2HIZdRS78go5GP8CgNGWNKesyWZof03GW9Y3KWvl9NYToeX4-Vy7lRFQ62MdpAiA6qvW_BJ2HZzVutLO9yjf1CgzZhr2vjzgeftUo.KKwUEYsax635sBDmzLcgfac85085CuO4AIbr9h-1vU8%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424350%26sr%3D8-108-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=CNjWFOMgZ1&sp_cr=ZAZ,2025-09-09 18:55:47
